"Gene","NR3C1"
"ZC3H8",-4.55651976
"ZC3HAV1",-0.225371023
"ZC3HAV1L",-1.117457213
"ZC3HC1",-2.400703691
"ZCCHC11",0.055711303
"ZCCHC12",-0.174582806
"ZCCHC14",0.073373689
"ZCCHC7",-0.544223393
"ZCD2",1.021598624
"ZDHHC1",-0.008075837
"ZDHHC13",-0.890432547
"ZDHHC21",-0.310111092
"ZDHHC6",-0.124048737
"ZFAND3",-0.265086507
"ZFAT1",0.343020256
"ZFHX2",-0.023232142
"ZFHX4",-0.153968292
"ZFP1",-0.176589729
"ZFP14",0.1313331
"ZFP161",0.218352987
"ZFP2",-0.155725986
"ZFP28",-0.076687097
"ZFP3",-0.157252711
"ZFP30",-0.019750132
"ZFP36",0.608822983
"ZFP36L1",-0.660704715
"ZFP36L2",-0.007905318
"ZFP37",-0.335978914
"ZFP41",-0.092180268
"ZFP42",-0.200727295
"ZFP62",-0.707518283
"ZFP64",-0.492842342
"ZFP90",-0.012290429
"ZFP91",-1.784549071
"ZFP95",0.167808935
"ZFPL1",0.073206202
"ZFPM1",-0.413107554
"ZFPM2",-0.072611416
"ZFX",-0.044893465
"ZFY",-0.245091091
"ZFYVE19",-0.358154924
"ZFYVE21",0.015813467
"ZFYVE26",0.4448928
"ZFYVE27",-0.281611551
"ZFYVE28",-0.21208672
"ZGPAT",0.012929412
"ZHX1",2.172240036
"ZHX2",-0.15278169
"ZHX3",0.097436847
"ZIC3",-0.126395589
"ZIC4",-0.181178606
"ZIK1",0.038341318
"ZIM2",-0.486975526
"ZIM3",-0.030364516
"ZKSCAN1",0.768593413
"ZMIZ1",0.093273787
"ZMIZ2",1.581519976
"ZMPSTE24",0.002796737
"ZMYM1",-0.09342226
"ZMYM2",-0.236422767
"ZMYM4",0.05074379
"ZMYND11",-0.124120961
"ZNF10",0.044855682
"ZNF100",-0.194426208
"ZNF101",0.092270805
"ZNF114",0.023445857
"ZNF117",0.016582481
"ZNF12",0.035650591
"ZNF121",-0.028945805
"ZNF124",0.029992132
"ZNF131",-0.094878093
"ZNF132",-0.029005575
"ZNF133",-0.58317334
"ZNF134",-0.160979698
"ZNF135",-0.367666087
"ZNF136",0.241478877
"ZNF138",-0.200671235
"ZNF14",0.093031817
"ZNF140",-0.050537816
"ZNF141",-0.003573754
"ZNF142",-0.140547778
"ZNF143",-0.190995836
"ZNF146",-0.498013538
"ZNF148",-1.062227799
"ZNF154",-0.02883299
"ZNF155",0.053898272
"ZNF157",-0.203662383
"ZNF16",-0.02670276
"ZNF160",0.109151964
"ZNF165",-0.586653764
"ZNF167",-0.002976798
"ZNF17",-0.024734895
"ZNF174",-0.152333379
"ZNF175",-0.052518202
"ZNF177",-0.014300043
"ZNF18",0.608268933
"ZNF181",0.017944002
"ZNF182",0.165219651
"ZNF184",0.291715786
"ZNF185",0.164558037
"ZNF187",0.184412035
"ZNF189",0.179997116
"ZNF19",0.084413369
"ZNF192",-0.106910218
"ZNF193",-0.219852876
"ZNF195",0.009613348
"ZNF197",-0.074276482
"ZNF2",0.245726549
"ZNF20",-0.015199409
"ZNF200",-0.050906144
"ZNF202",-0.065612638
"ZNF205",1.19391739
"ZNF206",-1.739815658
"ZNF207",0.077447179
"ZNF208",-0.106999327
"ZNF211",0.210889037
"ZNF212",0.235875001
"ZNF213",-1.856435972
"ZNF214",-0.06232546
"ZNF215",-0.046782598
"ZNF217",3.737460878
"ZNF219",-1.448704349
"ZNF22",-0.10060673
"ZNF221",-0.179936067
"ZNF222",0.024018103
"ZNF223",-0.036166008
"ZNF224",-0.061810631
"ZNF225",0.039425241
"ZNF226",0.246154086
"ZNF227",0.263058764
"ZNF228",-0.072714058
"ZNF229",-0.1755914
"ZNF23",0.028678846
"ZNF230",0.018209192
"ZNF232",-0.06700427
"ZNF233",-0.206779493
"ZNF234",-0.086195661
"ZNF235",-0.150578758
"ZNF236",-0.286149724
"ZNF238",-0.263296704
"ZNF239",-0.26338287
"ZNF24",-0.203640162
"ZNF248",0.224408681
"ZNF25",0.233708499
"ZNF250",-0.125368481
"ZNF251",0.006187283
"ZNF253",0.140382696
"ZNF254",0.190914988
"ZNF256",0.212767861
"ZNF257",-2.668685428
"ZNF26",-0.102398345
"ZNF263",0.098503129
"ZNF264",0.019083602
"ZNF266",0.48612039
"ZNF267",-0.293806315
"ZNF268",3.047453059
"ZNF271",-0.037464739
"ZNF273",-0.02637892
"ZNF274",-0.061515069
"ZNF275",-0.470365645
"ZNF276",0.477283259
"ZNF277P",-0.08440618
"ZNF28",-0.169138659
"ZNF281",0.28680814
"ZNF282",0.367176444
"ZNF283",-0.072818976
"ZNF284",0.047271263
"ZNF286",-0.153267251
"ZNF287",0.003931618
"ZNF289",0.372668582
"ZNF292",-0.040419218
"ZNF295",0.07974763
"ZNF3",0.341777349
"ZNF30",0.062591981
"ZNF300",-0.142706388
"ZNF302",-0.043701805
"ZNF304",-0.034870586
"ZNF306",-0.002980699
"ZNF307",-0.449464505
"ZNF31",0.218001722
"ZNF311",-0.128582814
"ZNF317",0.273692031
"ZNF318",-0.224046894
"ZNF319",0.154254288
"ZNF32",0.191523627
"ZNF320",0.003863275
"ZNF322B",0.159435109
"ZNF323",-0.08978528
"ZNF324",0.183850284
"ZNF326",0.458142993
"ZNF329",0.102186559
"ZNF331",-0.403227681
"ZNF333",-0.206185141
"ZNF334",-0.220100496
"ZNF335",-0.140833395
"ZNF337",-0.706031559
"ZNF33A",-0.191219717
"ZNF33B",0.057582197
"ZNF34",0.032316621
"ZNF341",0.015426933
"ZNF342",-0.407378838
"ZNF343",0.018777908
"ZNF345",0.15481506
"ZNF347",0.088910124
"ZNF35",0.267960239
"ZNF350",0.341712342
"ZNF354A",-0.057274167
"ZNF354B",0.103255445
"ZNF354C",-0.046738216
"ZNF358",-0.159783209
"ZNF365",-0.683870655
"ZNF366",-0.167305234
"ZNF367",-0.326940218
"ZNF37A",0.096621766
"ZNF382",-0.192095334
"ZNF383",0.051335703
"ZNF384",0.235335684
"ZNF385",-0.443475177
"ZNF394",0.583739927
"ZNF395",-1.975950019
"ZNF396",-0.275345393
"ZNF397",0.009044233
"ZNF398",0.807281384
"ZNF404",-0.188652952
"ZNF407",-0.268215545
"ZNF408",-0.179579331
"ZNF41",-0.105050506
"ZNF410",0.024792602
"ZNF414",0.913156921
"ZNF415",-0.42356578
"ZNF416",0.037602528
"ZNF417",-0.653242002
"ZNF418",-0.449339379
"ZNF419",-0.015800984
"ZNF420",-0.028315746
"ZNF423",-0.066309543
"ZNF425",0.071295042
"ZNF426",0.305284185
"ZNF429",0.00985521
"ZNF43",0.146805726
"ZNF430",-0.041250799
"ZNF431",-0.044987641
"ZNF432",-0.246722341
"ZNF433",0.123967114
"ZNF434",-0.359626642
"ZNF435",-0.143769435
"ZNF436",0.466344986
"ZNF438",-0.021813163
"ZNF439",-0.180565862
"ZNF44",0.18140528
"ZNF440",0.228978615
"ZNF441",-0.51061878
"ZNF442",0.055403801
"ZNF444",0.719446986
"ZNF445",-0.07515833
"ZNF446",0.229754754
"ZNF447",0.500200389
"ZNF449",0.106853995
"ZNF45",-0.098638127
"ZNF451",-0.068169266
"ZNF452",-0.029915495
"ZNF454",0.136046247
"ZNF461",-0.096801678
"ZNF462",-1.395364326
"ZNF467",-0.008207206
"ZNF468",-0.000654147
"ZNF469",-0.561612492
"ZNF471",-0.027210695
"ZNF473",0.089383358
"ZNF479",0.031200663
"ZNF480",0.736933214
"ZNF483",-0.024851282
"ZNF484",0.119493165
"ZNF485",-0.065464937
"ZNF486",0.023188031
"ZNF488",-0.050589122
"ZNF490",-0.02566285
"ZNF491",-0.593026119
"ZNF493",0.125124117
"ZNF496",-0.645898428
"ZNF498",-0.241970386
"ZNF500",0.068004709
"ZNF501",-0.558129696
"ZNF502",0.151807109
"ZNF503",0.428683821
"ZNF506",-0.22632803
"ZNF507",0.386176041
"ZNF508",-0.489560871
"ZNF509",0.061198559
"ZNF510",0.10212152
"ZNF511",0.402027396
"ZNF512",0.109879716
"ZNF513",0.315342254
"ZNF514",-0.157069753
"ZNF516",-0.272361931
"ZNF517",-0.176028954
"ZNF518",-0.21067246
"ZNF519",-0.103126203
"ZNF521",-0.031733586
"ZNF524",-1.144679762
"ZNF525",-0.102281975
"ZNF526",0.090966667
"ZNF527",0.078885745
"ZNF528",0.021626319
"ZNF529",-0.064086083
"ZNF530",0.024924554
"ZNF532",-0.374814878
"ZNF536",-0.030989456
"ZNF540",0.332938564
"ZNF542",-0.217167167
"ZNF543",-0.196461709
"ZNF544",-4.227451413
"ZNF545",0.195805644
"ZNF546",-0.050400794
"ZNF547",-0.025741579
"ZNF548",-0.001783511
"ZNF549",0.039589828
"ZNF551",0.009907187
"ZNF552",-0.01218222
"ZNF553",0.208325365
"ZNF554",-0.128072581
"ZNF555",-0.105698742
"ZNF556",-0.034427021
"ZNF557",0.091975787
"ZNF558",-0.173301406
"ZNF559",0.22506635
"ZNF560",-0.150673659
"ZNF561",0.123412751
"ZNF562",-0.014360677
"ZNF563",0.157048285
"ZNF564",0.148858415
"ZNF565",-0.100759412
"ZNF566",-0.237302647
"ZNF567",-0.065375169
"ZNF568",0.009047639
"ZNF569",-0.142036256
"ZNF57",-0.024910849
"ZNF570",-0.160620859
"ZNF571",0.077454347
"ZNF572",0.111060664
"ZNF573",0.326309644
"ZNF574",-0.796096425
"ZNF575",-0.22974617
"ZNF576",-0.126859492
"ZNF577",0.104950725
"ZNF578",-0.101102069
"ZNF579",-0.436853701
"ZNF580",0.49414143
"ZNF581",0.127906634
"ZNF582",-0.082384409
"ZNF583",-0.001592893
"ZNF584",-0.074542748
"ZNF585A",0.209425287
"ZNF585B",0.13426204
"ZNF586",-0.315147093
"ZNF587",-0.448305259
"ZNF588",-0.014959368
"ZNF589",0.072242431
"ZNF592",-4.509884884
"ZNF593",-0.049492005
"ZNF594",-0.245644646
"ZNF595",-0.156809984
"ZNF596",-0.085079496
"ZNF597",-0.106012793
"ZNF599",-0.061240989
"ZNF600",-0.236687028
"ZNF606",0.023080286
"ZNF607",0.384430626
"ZNF610",-0.211770769
"ZNF613",-0.051175369
"ZNF614",-0.163366272
"ZNF615",-0.0985605
"ZNF616",-0.03931419
"ZNF618",0.324747016
"ZNF620",-0.129259196
"ZNF621",0.060604156
"ZNF623",-0.03436929
"ZNF624",-0.06952554
"ZNF625",-0.167513426
"ZNF626",-0.114930919
"ZNF627",-0.070951892
"ZNF628",-0.022738718
"ZNF629",0.019349137
"ZNF630",-0.109365306
"ZNF639",-0.574782332
"ZNF641",0.090109933
"ZNF642",-0.055952878
"ZNF643",-0.003950577
"ZNF644",0.164671426
"ZNF646",-0.188401229
"ZNF649",0.084502108
"ZNF652",0.020281352
"ZNF653",0.118811925
"ZNF654",-0.029152061
"ZNF655",0.833290575
"ZNF658B",0.793759351
"ZNF659",0.052867642
"ZNF660",0.442193772
"ZNF664",0.291274295
"ZNF665",0.153711324
"ZNF667",0.078575745
"ZNF668",0.027636934
"ZNF669",-0.102421968
"ZNF670",-0.242370755
"ZNF671",0.034642157
"ZNF672",1.007435969
"ZNF673",0.055615111
"ZNF674",-0.257355664
"ZNF675",0.204733982
"ZNF676",-0.028983025
"ZNF678",0.054035645
"ZNF680",2.68750604
"ZNF681",0.139501109
"ZNF682",-0.09887777
"ZNF683",-0.071126849
"ZNF684",-0.136324514
"ZNF687",-0.243331018
"ZNF688",0.75562454
"ZNF689",0.107461592
"ZNF69",-0.124391379
"ZNF690",-0.018050324
"ZNF692",0.706416175
"ZNF694",-0.239319528
"ZNF695",0.019063159
"ZNF696",-0.149767825
"ZNF697",0.00250891
"ZNF7",-0.165718367
"ZNF70",0.045346698
"ZNF700",0.237749341
"ZNF701",-0.006184499
"ZNF702",0.237976332
"ZNF703",0.035898424
"ZNF707",0.140192592
"ZNF708",-0.299381303
"ZNF709",0.049788772
"ZNF71",0.239724135
"ZNF710",0.118419878
"ZNF711",0.196567039
"ZNF714",0.197896282
"ZNF718",0.067879097
"ZNF720",-0.316664783
"ZNF721",-0.665533315
"ZNF738",0.150717103
"ZNF74",0.036871716
"ZNF740",0.020971086
"ZNF746",-0.111154094
"ZNF747",0.150504487
"ZNF75",-0.284530293
"ZNF750",-0.559431812
"ZNF75A",-0.255179215
"ZNF76",0.310817568
"ZNF761",-0.127114535
"ZNF764",0.136577713
"ZNF765",-0.03933073
"ZNF766",-0.129087657
"ZNF768",0.644555434
"ZNF77",-0.255429485
"ZNF770",-0.645617973
"ZNF771",0.072534517
"ZNF772",-0.097654176
"ZNF773",0.119779191
"ZNF775",-0.040466182
"ZNF776",-0.262905013
"ZNF777",-1.652488357
"ZNF778",-0.011521346
"ZNF780A",0.053698253
"ZNF780B",-0.007496502
"ZNF781",-0.405550851
"ZNF784",1.351061466
"ZNF785",-0.006975199
"ZNF786",-0.182784909
"ZNF787",0.355348484
"ZNF788",-0.031292145
"ZNF79",0.089399171
"ZNF790",0.244851592
"ZNF791",0.064026227
"ZNF792",-0.163317457
"ZNF799",-0.021376226
"ZNF8",0.002772967
"ZNF80",-0.079357486
"ZNF800",-0.176724265
"ZNF808",0.053434608
"ZNF81",-0.027142397
"ZNF83",-0.092406659
"ZNF84",-0.061158943
"ZNF85",0.176983967
"ZNF91",0.046565341
"ZNF92",0.263456811
"ZNF93",0.25553827
"ZNF96",-0.204266578
"ZNF99",-0.013470341
"ZNHIT3",-0.00438238
"ZNRD1",0.054484022
"ZP4",-0.128621369
"ZPLD1",-0.172046571
"ZRANB2",-0.345642831
"ZRANB3",0.019707288
"ZSCAN1",-0.966573978
"ZSCAN2",0.063204834
"ZSCAN21",-0.039395252
"ZSCAN22",-0.215316194
"ZSCAN4",-0.03840326
"ZSCAN5",-0.11125661
"ZSWIM6",-1.593661962
"ZW10",0.872744419
"ZWILCH",-1.126155841
"ZWINT",-0.277773272
"ZXDA",-0.043923907
"ZXDC",0.210777267
"ZYX",2.659768148
"ZZZ3",-0.126940619
