"Gene","RORA"
"ZFP36L1",-0.345848815
"ZFP36L2",-0.196443699
"ZFP37",-0.178878474
"ZFP41",-0.142834353
"ZFP42",0.278377091
"ZFP62",-0.005728378
"ZFP64",-0.484014505
"ZFP90",0.014887595
"ZFP91",-3.700469215
"ZFP95",-0.033368406
"ZFPL1",0.378293098
"ZFPM1",-0.602028871
"ZFPM2",0.343050615
"ZFX",0.173011239
"ZFY",-0.267852771
"ZFYVE19",-1.144692476
"ZFYVE21",0.22382482
"ZFYVE26",0.252632396
"ZFYVE27",-0.360251357
"ZFYVE28",-0.131893481
"ZGPAT",-0.240759828
"ZHX1",0.512258989
"ZHX2",-0.215342867
"ZHX3",-0.166433316
"ZIC3",0.160264768
"ZIC4",-0.134398131
"ZIK1",0.141148368
"ZIM2",-0.075330595
"ZIM3",-0.011849237
"ZKSCAN1",0.902426847
"ZMIZ1",-0.571378967
"ZMIZ2",-0.506152386
"ZMPSTE24",-0.058802716
"ZMYM1",-0.019954089
"ZMYM2",0.031231983
"ZMYM4",-0.282674902
"ZMYND11",-0.412324681
"ZNF10",-0.026565582
"ZNF100",-0.843059189
"ZNF101",0.698251713
"ZNF114",0.076311462
"ZNF117",-0.23848231
"ZNF12",0.110426468
"ZNF121",0.082249225
"ZNF124",-0.038112146
"ZNF131",1.144435645
"ZNF132",0.114090969
"ZNF133",-0.87234728
"ZNF134",-0.417425704
"ZNF135",-0.378915092
"ZNF136",-0.074290712
"ZNF138",-0.279338647
"ZNF14",-0.040151185
"ZNF140",-0.270210689
"ZNF141",-0.090150995
"ZNF142",0.031138761
"ZNF143",-0.088394724
"ZNF146",-0.404179589
"ZNF148",-0.754962321
"ZNF154",-0.274425512
"ZNF155",0.036544686
"ZNF157",0.056051676
"ZNF16",-0.020949875
"ZNF160",-0.054382041
"ZNF165",1.670501651
"ZNF167",-0.007755293
"ZNF17",0.0140742
"ZNF174",-0.068167775
"ZNF175",-0.282450492
"ZNF177",-0.256783759
"ZNF18",0.590832237
"ZNF181",-0.084662242
"ZNF182",0.023403338
"ZNF184",0.094709076
"ZNF185",-0.166792297
"ZNF187",0.068475778
"ZNF189",-0.213141988
"ZNF19",0.043053562
"ZNF192",0.280170551
"ZNF193",-0.375744028
"ZNF195",-0.27405237
"ZNF197",-0.108411711
"ZNF2",0.198456981
"ZNF20",-0.226694562
"ZNF200",-0.240482152
"ZNF202",-0.077522061
"ZNF205",3.471002557
"ZNF206",-2.11688978
"ZNF207",0.236252105
"ZNF208",-0.167847803
"ZNF211",-0.066581931
"ZNF212",0.402074471
"ZNF213",-1.330741654
"ZNF214",-0.378661242
"ZNF215",-0.087503983
"ZNF217",1.108460804
"ZNF219",-1.82969794
"ZNF22",0.045540389
"ZNF221",-0.170276494
"ZNF222",-0.097850987
"ZNF223",-0.038929934
"ZNF224",-0.179496642
"ZNF225",-0.180995822
"ZNF226",0.714362085
"ZNF227",-0.065198519
"ZNF228",-0.220922351
"ZNF229",-0.155306594
"ZNF23",-0.108964446
"ZNF230",-0.144998365
"ZNF232",0.072104977
"ZNF233",-0.098345971
"ZNF234",0.208018457
"ZNF235",-0.130967392
"ZNF236",0.195288876
"ZNF238",-0.338335551
"ZNF239",0.360347769
"ZNF24",-0.133096721
"ZNF248",0.045152061
"ZNF25",0.015939471
"ZNF250",-0.317243305
"ZNF251",0.012875365
"ZNF253",-0.155510086
"ZNF254",-0.294723117
"ZNF256",0.302417227
"ZNF257",1.531081199
"ZNF26",-0.173975387
"ZNF263",-0.041235752
"ZNF264",0.062648702
"ZNF266",0.50555171
"ZNF267",-0.475102345
"ZNF268",0.827351537
"ZNF271",0.034957934
"ZNF273",-0.329136097
"ZNF274",-0.347916053
"ZNF275",-0.471943315
"ZNF276",0.349096112
"ZNF277P",-0.361952011
"ZNF28",-0.430102997
"ZNF281",-0.480824749
"ZNF282",0.21077856
"ZNF283",0.084383514
"ZNF284",-0.124531946
"ZNF286",-0.042286258
"ZNF287",0.00852057
"ZNF289",0.429689937
"ZNF292",-0.116395195
"ZNF295",-0.224483697
"ZNF3",0.070110283
"ZNF30",-0.013324369
"ZNF300",-0.0891489
"ZNF302",-0.344044356
"ZNF304",-0.067837615
"ZNF306",0.013007687
"ZNF307",-0.350189473
"ZNF31",0.075285975
"ZNF311",-0.132551143
"ZNF317",0.478108415
"ZNF318",-0.41697609
"ZNF319",-0.077365364
"ZNF32",0.089032547
"ZNF320",0.064779848
"ZNF322B",0.152679798
"ZNF323",-0.476415462
"ZNF324",0.242526668
"ZNF326",0.229699878
"ZNF329",0.023290069
"ZNF331",-0.284908253
"ZNF333",-0.178557813
"ZNF334",-0.176190827
"ZNF335",0.437737891
"ZNF337",-0.240169362
"ZNF33A",-0.003162826
"ZNF33B",-0.14663548
"ZNF34",0.089925648
"ZNF341",0.09488055
"ZNF342",-0.462186784
"ZNF343",-0.147835649
"ZNF345",0.120291492
"ZNF347",-0.059533234
"ZNF35",0.224228111
"ZNF350",0.105895518
"ZNF354A",-0.125846156
"ZNF354B",0.020624522
"ZNF354C",-0.023731333
"ZNF358",-0.259758428
"ZNF365",0.671615232
"ZNF366",-0.145369859
"ZNF367",-0.220463982
"ZNF37A",-0.133730857
"ZNF382",-0.262553026
"ZNF383",0.051783032
"ZNF384",0.379010381
"ZNF385",-0.713440922
"ZNF394",2.155590052
"ZNF395",1.737046235
"ZNF396",-0.157389714
"ZNF397",-0.232202861
"ZNF398",-4.661826811
"ZNF404",-0.09989074
"ZNF407",-0.345190934
"ZNF408",-0.164787711
"ZNF41",-0.148113109
"ZNF410",0.256684724
"ZNF414",2.318936191
"ZNF415",-0.351581351
"ZNF416",0.071097597
"ZNF417",-0.635924455
"ZNF418",-0.184200835
"ZNF419",-0.076567379
"ZNF420",-0.232019957
"ZNF423",0.156179726
"ZNF425",0.076057411
"ZNF426",0.391535318
"ZNF429",-0.299101638
"ZNF43",-0.140857369
"ZNF430",0.040945565
"ZNF431",-0.042432104
"ZNF432",-0.019090675
"ZNF433",0.034346437
"ZNF434",-0.617440089
"ZNF435",0.057933257
"ZNF436",-0.241161489
"ZNF438",0.258298131
"ZNF439",-0.116508894
"ZNF44",0.088335496
"ZNF440",0.014553985
"ZNF441",-0.483176286
"ZNF442",-0.052312228
"ZNF444",0.147834194
"ZNF445",-0.101525683
"ZNF446",0.797421882
"ZNF447",0.54374711
"ZNF449",-0.169696706
"ZNF45",-0.364660272
"ZNF451",0.028197338
"ZNF452",-0.113272265
"ZNF454",0.178160146
"ZNF461",-0.108987674
"ZNF462",-1.368157381
"ZNF467",0.155315388
"ZNF468",-0.119836212
"ZNF469",-0.314143435
"ZNF471",-0.047071467
"ZNF473",0.059531864
"ZNF479",-0.002820309
"ZNF480",0.908693299
"ZNF483",0.000407267
"ZNF484",0.066162651
"ZNF485",-0.134728603
"ZNF486",0.005741502
"ZNF488",0.204888875
"ZNF490",0.191004752
"ZNF491",-0.714397095
"ZNF493",-0.162276429
"ZNF496",-0.717489419
"ZNF498",-0.229740224
"ZNF500",0.20405645
"ZNF501",-0.304466534
"ZNF502",0.152332321
"ZNF503",-0.072989318
"ZNF506",-0.159624852
"ZNF507",0.432749084
"ZNF508",-0.235002273
"ZNF509",-0.119502823
"ZNF510",0.08325496
"ZNF511",-0.180080799
"ZNF512",-0.303045469
"ZNF513",0.399423068
"ZNF514",-0.189911698
"ZNF516",-0.201344527
"ZNF517",-0.348570189
"ZNF518",-0.061881082
"ZNF519",-0.12216863
"ZNF521",-0.015885926
"ZNF524",-3.082236723
"ZNF525",-0.170154392
"ZNF526",0.526264086
"ZNF527",0.035922318
"ZNF528",0.000426477
"ZNF529",-0.206254785
"ZNF530",-0.067005872
"ZNF532",-0.471491659
"ZNF536",0.000658691
"ZNF540",0.142658655
"ZNF542",-0.4875876
"ZNF543",-0.012200994
"ZNF544",-3.170159298
"ZNF545",-0.046713766
"ZNF546",0.028502808
"ZNF547",-0.092372476
"ZNF548",-0.110375187
"ZNF549",-0.048911945
"ZNF551",-0.097488882
"ZNF552",0.003274443
"ZNF553",0.546034416
"ZNF554",-0.230543717
"ZNF555",-0.132509983
"ZNF556",-0.005768646
"ZNF557",-0.045122493
"ZNF558",-0.288139978
"ZNF559",0.084160826
"ZNF560",-0.133962366
"ZNF561",0.720583159
"ZNF562",-0.005761109
"ZNF563",0.096505806
"ZNF564",0.061738088
"ZNF565",0.057177396
"ZNF566",-0.089456302
"ZNF567",-0.155458689
"ZNF568",0.001750039
"ZNF569",-0.225328538
"ZNF57",-0.190002713
"ZNF570",0.081374383
"ZNF571",0.032492328
"ZNF572",-0.152174613
"ZNF573",0.043315093
"ZNF574",-0.96969155
"ZNF575",-0.153821224
"ZNF576",0.656958891
"ZNF577",0.017784259
"ZNF578",-0.275686755
"ZNF579",-0.562986581
"ZNF580",-0.312356463
"ZNF581",0.114249087
"ZNF582",-0.058892528
"ZNF583",-0.10750965
"ZNF584",0.307212548
"ZNF585A",0.093523429
"ZNF585B",0.02076199
"ZNF586",-0.112124285
"ZNF587",0.248174544
"ZNF588",-0.258327578
"ZNF589",0.029111936
"ZNF592",-2.454410933
"ZNF593",-0.379668712
"ZNF594",-0.227514526
"ZNF595",-0.34373328
"ZNF596",-0.051441042
"ZNF597",-0.081446991
"ZNF599",-0.145881775
"ZNF600",-0.13237978
"ZNF606",-0.121939959
"ZNF607",-0.514881422
"ZNF610",-0.246710446
"ZNF613",-0.060328976
"ZNF614",0.095413813
"ZNF615",-0.214124057
"ZNF616",-0.247964505
"ZNF618",0.166857301
"ZNF620",-0.098896844
"ZNF621",0.056297485
"ZNF623",-0.06613997
"ZNF624",-0.141053259
"ZNF625",-0.12854054
"ZNF626",-0.476016839
"ZNF627",-0.328479059
"ZNF628",0.683945716
"ZNF629",-0.186049585
"ZNF630",-0.141531006
"ZNF639",-0.887892485
"ZNF641",-0.235087029
"ZNF642",-0.188437638
"ZNF643",0.163455008
"ZNF644",0.029409445
"ZNF646",-0.096476824
"ZNF649",0.098567497
"ZNF652",-0.1170076
"ZNF653",0.11429102
"ZNF654",0.02346236
"ZNF655",3.417110344
"ZNF658B",0.959946348
"ZNF659",-0.375445866
"ZNF660",-0.004898454
"ZNF664",0.185818564
"ZNF665",-0.149995368
"ZNF667",0.097324786
"ZNF668",1.065112848
"ZNF669",0.009605477
"ZNF670",-0.040754242
"ZNF671",-0.122004181
"ZNF672",2.149264803
"ZNF673",-0.120065277
"ZNF674",-0.232136647
"ZNF675",-0.182584706
"ZNF676",-0.285038481
"ZNF678",-0.046410069
"ZNF680",-2.934158426
"ZNF681",-0.360029404
"ZNF682",0.052883351
"ZNF683",0.256061839
"ZNF684",-0.219000925
"ZNF687",-0.189803741
"ZNF688",1.229427018
"ZNF689",-0.066399755
"ZNF69",-0.300443411
"ZNF690",0.611607437
"ZNF692",-1.85576528
"ZNF694",-0.091953193
"ZNF695",0.046366187
"ZNF696",0.142643371
"ZNF697",-0.456388344
"ZNF7",-0.18064136
"ZNF70",0.130849862
"ZNF700",0.036006869
"ZNF701",0.023006985
"ZNF702",-0.032557227
"ZNF703",0.273182459
"ZNF707",1.097046375
"ZNF708",0.056919662
"ZNF709",-0.078797133
"ZNF71",0.227932821
"ZNF710",1.330214512
"ZNF711",-0.06424912
"ZNF714",-0.199320971
"ZNF718",0.216704917
"ZNF720",-0.540158642
"ZNF721",-2.07743165
"ZNF738",1.2e-06
"ZNF74",0.003093693
"ZNF740",0.098704274
"ZNF746",-0.417604733
"ZNF747",0.22598933
"ZNF75",-0.180616162
"ZNF750",0.565787772
"ZNF75A",-0.011268991
"ZNF76",0.079156051
"ZNF761",-0.335556219
"ZNF764",0.411283058
"ZNF765",-0.107253882
"ZNF766",-0.143453043
"ZNF768",0.164273172
"ZNF77",-0.058022412
"ZNF770",-0.413427551
"ZNF771",0.155058877
"ZNF772",-0.142553976
"ZNF773",0.174067011
"ZNF775",-0.187182602
"ZNF776",-0.389709953
"ZNF777",-1.892323976
"ZNF778",0.079856958
"ZNF780A",-0.09681606
"ZNF780B",-0.143163182
"ZNF781",-0.357931689
"ZNF784",0.922286481
"ZNF785",-0.061748811
"ZNF786",-0.16153122
"ZNF787",1.431471922
"ZNF788",-0.006635841
"ZNF79",0.221417647
"ZNF790",-0.101091148
"ZNF791",0.032784312
"ZNF792",0.032225463
"ZNF799",-0.242266246
"ZNF8",-0.014545879
"ZNF80",0.253061315
"ZNF800",-0.073574683
"ZNF808",-0.232610804
"ZNF81",-0.126336253
"ZNF83",-0.21088312
"ZNF84",-0.123001889
"ZNF85",-0.214859101
"ZNF91",0.001274448
"ZNF92",-0.135827991
"ZNF93",-0.042737595
"ZNF96",0.038904468
"ZNF99",-0.297058407
"ZNHIT3",0.01455537
"ZNRD1",-0.271112499
"ZP4",-0.139720267
"ZPLD1",0.013584048
"ZRANB2",0.201174439
"ZRANB3",-0.044944996
"ZSCAN1",-0.287873442
"ZSCAN2",0.313528065
"ZSCAN21",-0.068452271
"ZSCAN22",-0.340796401
"ZSCAN4",0.139184972
"ZSCAN5",0.220846025
"ZSWIM6",-1.310804239
"ZW10",0.796081123
"ZWILCH",-0.329283056
"ZWINT",0.05740579
"ZXDA",0.588061526
"ZXDC",0.125546415
"ZYX",0.028150575
"ZZZ3",-0.393223084
