"Gene","STAT3"
"ZFP42",0.085967247
"ZFP62",-1.053525292
"ZFP64",-0.078629007
"ZFP90",-0.001710676
"ZFP91",-3.342233885
"ZFP95",-0.021057875
"ZFPL1",0.277335074
"ZFPM1",-0.512802343
"ZFPM2",0.463485022
"ZFX",-0.014207213
"ZFY",-0.165997087
"ZFYVE19",-1.026406123
"ZFYVE21",0.019856196
"ZFYVE26",-0.704338482
"ZFYVE27",-0.300536493
"ZFYVE28",-0.413238359
"ZGPAT",-0.104044274
"ZHX1",3.818698947
"ZHX2",-0.087815898
"ZHX3",-0.239697382
"ZIC3",0.238943769
"ZIC4",-0.237083395
"ZIK1",0.198961343
"ZIM2",0.029843569
"ZIM3",-0.047148084
"ZKSCAN1",0.64550704
"ZMIZ1",-1.425230972
"ZMIZ2",-0.06412735
"ZMPSTE24",-0.016013759
"ZMYM1",0.022918179
"ZMYM2",0.095879903
"ZMYM4",-0.43427054
"ZMYND11",-0.113348398
"ZNF10",-0.140309646
"ZNF100",-0.137170559
"ZNF101",0.453815271
"ZNF114",0.11513264
"ZNF117",-0.081970929
"ZNF12",0.364334469
"ZNF121",0.037423564
"ZNF124",-0.094696196
"ZNF131",0.46499693
"ZNF132",0.024433069
"ZNF133",-0.926095899
"ZNF134",-0.471832679
"ZNF135",-0.36215697
"ZNF136",0.013765897
"ZNF138",-0.188983948
"ZNF14",0.003011342
"ZNF140",-0.15534314
"ZNF141",0.029354275
"ZNF142",0.075560308
"ZNF143",-0.154516284
"ZNF146",-0.398437806
"ZNF148",-0.700394087
"ZNF154",-0.182746936
"ZNF155",-0.002855789
"ZNF157",0.042351721
"ZNF16",0.015706206
"ZNF160",0.016974378
"ZNF165",-0.434060925
"ZNF167",0.047823155
"ZNF17",0.005642795
"ZNF174",-0.154185583
"ZNF175",-0.136856649
"ZNF177",-0.088147846
"ZNF18",-0.008827947
"ZNF181",-0.122409196
"ZNF182",-0.031946749
"ZNF184",0.233012932
"ZNF185",-0.160365912
"ZNF187",0.047142261
"ZNF189",-0.062317919
"ZNF19",0.054135262
"ZNF192",0.256084334
"ZNF193",-0.078361538
"ZNF195",-0.137400498
"ZNF197",-0.187359883
"ZNF2",0.464331514
"ZNF20",-0.096313804
"ZNF200",-0.166487646
"ZNF202",-0.024353927
"ZNF205",2.967736601
"ZNF206",-2.029405284
"ZNF207",0.308400149
"ZNF208",-0.198191516
"ZNF211",0.006368546
"ZNF212",0.416785149
"ZNF213",-1.618145227
"ZNF214",-0.060888926
"ZNF215",-0.037549128
"ZNF217",0.525119176
"ZNF219",-1.288611819
"ZNF22",0.089295977
"ZNF221",-0.202033652
"ZNF222",-0.124479477
"ZNF223",-0.047703875
"ZNF224",-0.141643375
"ZNF225",-0.090106545
"ZNF226",0.210432597
"ZNF227",-0.026851688
"ZNF228",-0.203584234
"ZNF229",-0.18547618
"ZNF23",-0.092834722
"ZNF230",-0.173696777
"ZNF232",0.213545045
"ZNF233",0.040455411
"ZNF234",0.198533537
"ZNF235",-0.172165115
"ZNF236",0.276669437
"ZNF238",-0.315448266
"ZNF239",0.320188107
"ZNF24",-0.24982519
"ZNF248",0.181999606
"ZNF25",0.098764058
"ZNF250",-0.113509272
"ZNF251",-0.182057286
"ZNF253",0.030837643
"ZNF254",-0.040198141
"ZNF256",0.213386153
"ZNF257",-0.815362985
"ZNF26",-0.173190402
"ZNF263",0.088819357
"ZNF264",0.024402897
"ZNF266",0.375464287
"ZNF267",-0.283214967
"ZNF268",1.244120478
"ZNF271",-0.089019283
"ZNF273",-0.127592969
"ZNF274",-0.414721232
"ZNF275",-0.417140858
"ZNF276",0.30318753
"ZNF277P",-0.120541488
"ZNF28",-0.292426066
"ZNF281",-0.088390476
"ZNF282",0.241500863
"ZNF283",0.099505682
"ZNF284",-0.200410749
"ZNF286",-0.182119435
"ZNF287",-0.125703532
"ZNF289",0.082626455
"ZNF292",-0.06331171
"ZNF295",0.306810373
"ZNF3",0.284377829
"ZNF30",-0.051524628
"ZNF300",0.022765379
"ZNF302",-0.197196697
"ZNF304",-0.17202342
"ZNF306",0.004214749
"ZNF307",0.272616237
"ZNF31",0.130396092
"ZNF311",-0.101479219
"ZNF317",0.041019664
"ZNF318",-0.289078864
"ZNF319",-0.026332191
"ZNF32",0.134671327
"ZNF320",0.019077062
"ZNF322B",0.24477061
"ZNF323",-0.517833422
"ZNF324",0.161978189
"ZNF326",0.113030896
"ZNF329",-0.011816038
"ZNF331",0.498467173
"ZNF333",-0.187956356
"ZNF334",-0.30793927
"ZNF335",-0.043565826
"ZNF337",-1.063114164
"ZNF33A",-0.14929871
"ZNF33B",0.024444547
"ZNF34",0.104895032
"ZNF341",0.010256595
"ZNF342",-0.451601282
"ZNF343",-0.00621631
"ZNF345",0.22726343
"ZNF347",0.128981544
"ZNF35",0.035381704
"ZNF350",0.360581429
"ZNF354A",-0.071578493
"ZNF354B",0.015724713
"ZNF354C",0.068668583
"ZNF358",-0.03689712
"ZNF365",0.349285146
"ZNF366",-0.176353317
"ZNF367",-0.074504932
"ZNF37A",0.052963469
"ZNF382",-0.089774477
"ZNF383",-0.03257755
"ZNF384",0.353418642
"ZNF385",0.346897171
"ZNF394",0.50392392
"ZNF395",0.212463704
"ZNF396",-0.180141759
"ZNF397",-0.064279344
"ZNF398",-1.194933337
"ZNF404",-0.171167747
"ZNF407",-0.334497451
"ZNF408",-0.148919858
"ZNF41",-0.060071448
"ZNF410",0.072323534
"ZNF414",2.652452449
"ZNF415",-0.327210326
"ZNF416",0.104536582
"ZNF417",-0.295155397
"ZNF418",-0.140275918
"ZNF419",0.086231075
"ZNF420",-0.145370285
"ZNF423",0.146257146
"ZNF425",-0.119927851
"ZNF426",0.347129155
"ZNF429",0.005196324
"ZNF43",-0.023770328
"ZNF430",0.125529493
"ZNF431",-0.039624185
"ZNF432",-0.275496927
"ZNF433",0.299440179
"ZNF434",-0.561597539
"ZNF435",0.114409703
"ZNF436",-0.197795278
"ZNF438",-0.362269454
"ZNF439",0.008729576
"ZNF44",0.169711256
"ZNF440",0.099142207
"ZNF441",-0.4036524
"ZNF442",0.081215926
"ZNF444",0.385597036
"ZNF445",-0.017710224
"ZNF446",0.457769498
"ZNF447",0.333030214
"ZNF449",-0.118146774
"ZNF45",-0.304966847
"ZNF451",0.006462785
"ZNF452",-0.039559147
"ZNF454",0.08578649
"ZNF461",-0.129177983
"ZNF462",-1.032217283
"ZNF467",0.062755896
"ZNF468",-0.064588579
"ZNF469",-0.158821791
"ZNF471",0.093943223
"ZNF473",0.179618059
"ZNF479",-0.028370668
"ZNF480",1.47912709
"ZNF483",-0.192095729
"ZNF484",-0.027628522
"ZNF485",-0.12666401
"ZNF486",0.108403295
"ZNF488",0.208674007
"ZNF490",0.230516116
"ZNF491",-0.389070222
"ZNF493",0.235027647
"ZNF496",-0.6233317
"ZNF498",-0.135704665
"ZNF500",0.182183945
"ZNF501",-0.552379792
"ZNF502",0.154451632
"ZNF503",-0.210366299
"ZNF506",-0.117314944
"ZNF507",0.293980979
"ZNF508",-0.173174377
"ZNF509",-0.157353558
"ZNF510",0.138244633
"ZNF511",-0.527706457
"ZNF512",-0.064524749
"ZNF513",0.292304449
"ZNF514",-0.019249488
"ZNF516",-0.215323429
"ZNF517",-0.178433132
"ZNF518",0.037451943
"ZNF519",-0.036626673
"ZNF521",-0.050844395
"ZNF524",-3.040363921
"ZNF525",-0.110291636
"ZNF526",0.567312717
"ZNF527",-0.063639303
"ZNF528",-0.065600989
"ZNF529",-0.223232493
"ZNF530",-0.008715633
"ZNF532",-0.534329367
"ZNF536",-0.036007675
"ZNF540",0.000218362
"ZNF542",-0.48372097
"ZNF543",-0.061718361
"ZNF544",1.123097058
"ZNF545",0.124921629
"ZNF546",0.251444454
"ZNF547",0.050957014
"ZNF548",-0.194181185
"ZNF549",-0.058983207
"ZNF551",-0.033053671
"ZNF552",-0.055159482
"ZNF553",0.676699282
"ZNF554",-0.264487508
"ZNF555",0.090052819
"ZNF556",-0.035430263
"ZNF557",-0.135087243
"ZNF558",-0.394413956
"ZNF559",0.105885111
"ZNF560",-0.1747362
"ZNF561",-0.152561555
"ZNF562",-0.167935749
"ZNF563",0.033993681
"ZNF564",0.108632468
"ZNF565",0.036733701
"ZNF566",-0.01030764
"ZNF567",-0.110808168
"ZNF568",-0.032956141
"ZNF569",0.766286614
"ZNF57",-0.114386949
"ZNF570",0.14991689
"ZNF571",0.056128931
"ZNF572",0.196134124
"ZNF573",0.341295798
"ZNF574",-1.085268023
"ZNF575",-0.072064872
"ZNF576",0.183775156
"ZNF577",0.137716673
"ZNF578",-0.1349615
"ZNF579",-0.534892049
"ZNF580",0.383515446
"ZNF581",0.140974313
"ZNF582",0.110915956
"ZNF583",-0.014867329
"ZNF584",0.068007844
"ZNF585A",0.110512005
"ZNF585B",0.019572642
"ZNF586",-0.093771721
"ZNF587",0.159618916
"ZNF588",-0.138357042
"ZNF589",0.063141057
"ZNF592",-1.375432824
"ZNF593",-0.173129205
"ZNF594",-0.039894473
"ZNF595",-0.262340358
"ZNF596",-0.122789054
"ZNF597",-0.111913843
"ZNF599",-0.121149713
"ZNF600",-0.129230505
"ZNF606",-0.169014812
"ZNF607",-0.181747269
"ZNF610",-0.224258557
"ZNF613",-0.121420431
"ZNF614",0.030633351
"ZNF615",-0.279687495
"ZNF616",-0.107662956
"ZNF618",0.27876842
"ZNF620",-0.137755706
"ZNF621",-0.100619337
"ZNF623",-0.075720659
"ZNF624",-0.137900721
"ZNF625",0.125518575
"ZNF626",0.232362711
"ZNF627",-0.219480055
"ZNF628",0.403958211
"ZNF629",-0.034347439
"ZNF630",-0.139518393
"ZNF639",-0.760586929
"ZNF641",-0.199009241
"ZNF642",-0.16841525
"ZNF643",0.196178422
"ZNF644",0.125917139
"ZNF646",-0.180816297
"ZNF649",0.267872023
"ZNF652",-0.047564679
"ZNF653",0.064186505
"ZNF654",-0.039184867
"ZNF655",1.066894073
"ZNF658B",0.472693694
"ZNF659",-0.019047351
"ZNF660",-0.035998722
"ZNF664",0.162644373
"ZNF665",0.015528228
"ZNF667",-0.031185618
"ZNF668",0.285077771
"ZNF669",-0.041526064
"ZNF670",0.654371395
"ZNF671",-0.089314491
"ZNF672",1.247442997
"ZNF673",-0.017414919
"ZNF674",0.392064837
"ZNF675",0.027364343
"ZNF676",-0.127270257
"ZNF678",0.011543278
"ZNF680",-1.305281945
"ZNF681",0.222711812
"ZNF682",0.062225449
"ZNF683",0.134693302
"ZNF684",-0.221700875
"ZNF687",0.059960688
"ZNF688",0.523456905
"ZNF689",0.136989775
"ZNF69",-0.033069858
"ZNF690",0.146272871
"ZNF692",-2.333075469
"ZNF694",-0.205175428
"ZNF695",0.327707746
"ZNF696",0.365672834
"ZNF697",-0.189734757
"ZNF7",0.18025589
"ZNF70",0.120985203
"ZNF700",0.322658329
"ZNF701",0.122984794
"ZNF702",0.200005255
"ZNF703",0.28465228
"ZNF707",0.501999882
"ZNF708",0.041911357
"ZNF709",0.068413157
"ZNF71",0.122066929
"ZNF710",-1.039305551
"ZNF711",-0.104951302
"ZNF714",0.105982132
"ZNF718",0.076534166
"ZNF720",-0.250527218
"ZNF721",-0.960694378
"ZNF738",0.268015656
"ZNF74",0.324515816
"ZNF740",0.827824934
"ZNF746",-0.12702135
"ZNF747",0.276322666
"ZNF75",0.094583735
"ZNF750",-0.409043801
"ZNF75A",-0.202215724
"ZNF76",0.109817522
"ZNF761",-0.191686167
"ZNF764",0.393362251
"ZNF765",-0.086820283
"ZNF766",0.058897526
"ZNF768",0.389297661
"ZNF77",-0.224564937
"ZNF770",-0.378281416
"ZNF771",0.198807744
"ZNF772",-0.004319716
"ZNF773",0.086996268
"ZNF775",0.128883672
"ZNF776",-0.374267164
"ZNF777",-1.599131701
"ZNF778",0.110186188
"ZNF780A",-0.034972134
"ZNF780B",0.031106053
"ZNF781",-0.412133971
"ZNF784",2.601444567
"ZNF785",-0.020173235
"ZNF786",-0.246629863
"ZNF787",0.63624779
"ZNF788",-0.04428081
"ZNF79",-0.011192698
"ZNF790",-0.271741704
"ZNF791",0.039882384
"ZNF792",0.226053217
"ZNF799",-0.121627985
"ZNF8",0.051125969
"ZNF80",0.256264191
"ZNF800",-0.05444753
"ZNF808",-0.097391368
"ZNF81",0.033137975
"ZNF83",-0.134156851
"ZNF84",-0.002465831
"ZNF85",0.002496007
"ZNF91",0.082876714
"ZNF92",0.058481406
"ZNF93",0.151676908
"ZNF96",0.24157608
"ZNF99",-0.093044261
"ZNHIT3",0.00392848
"ZNRD1",-0.136065999
"ZP4",0.085133486
"ZPLD1",-0.202073419
"ZRANB2",0.073995438
"ZRANB3",-0.009296808
"ZSCAN1",-0.199174373
"ZSCAN2",0.26280205
"ZSCAN21",-0.143975008
"ZSCAN22",-0.373162115
"ZSCAN4",0.07177272
"ZSCAN5",-0.248871368
"ZSWIM6",-1.695996959
"ZW10",1.350396933
"ZWILCH",1.526547956
"ZWINT",-0.140581441
"ZXDA",0.902670067
"ZXDC",-0.062452959
"ZYX",-4.088192329
"ZZZ3",-0.225135007
