"Gene","RELB"
"ZHX1",2.630766354
"ZHX2",-0.257584507
"ZHX3",0.979512781
"ZIC3",0.200957979
"ZIC4",-0.314491798
"ZIK1",0.126661714
"ZIM2",-0.600063905
"ZIM3",-0.059352141
"ZKSCAN1",1.004926918
"ZMIZ1",-1.542797416
"ZMIZ2",-0.336685852
"ZMPSTE24",-0.070825506
"ZMYM1",-0.011415845
"ZMYM2",0.132671716
"ZMYM4",0.005790417
"ZMYND11",-0.301712106
"ZNF10",-0.104163342
"ZNF100",-0.047652838
"ZNF101",0.362163538
"ZNF114",0.065160683
"ZNF117",-0.097145676
"ZNF12",0.16551984
"ZNF121",-0.086057438
"ZNF124",0.123561803
"ZNF131",2.329130003
"ZNF132",0.041825704
"ZNF133",-0.70326291
"ZNF134",-0.32499117
"ZNF135",0.042783804
"ZNF136",0.181294874
"ZNF138",-0.258109706
"ZNF14",-0.024333941
"ZNF140",-0.236447114
"ZNF141",-0.03239816
"ZNF142",0.038064344
"ZNF143",-0.265824271
"ZNF146",-0.322181932
"ZNF148",-0.979706152
"ZNF154",-0.090084535
"ZNF155",-0.020938114
"ZNF157",0.025555025
"ZNF16",-0.103785732
"ZNF160",0.069505662
"ZNF165",-0.587483922
"ZNF167",0.039325711
"ZNF17",-0.055284296
"ZNF174",-0.036130422
"ZNF175",-0.134053596
"ZNF177",-0.055150495
"ZNF18",-0.03867034
"ZNF181",-0.1514815
"ZNF182",0.083303076
"ZNF184",0.030875169
"ZNF185",-0.020016846
"ZNF187",0.115198765
"ZNF189",-0.102964956
"ZNF19",0.102854361
"ZNF192",0.168572217
"ZNF193",-0.00495969
"ZNF195",-0.196638504
"ZNF197",-0.069641174
"ZNF2",0.131807978
"ZNF20",-0.086987699
"ZNF200",-0.117005862
"ZNF202",-0.122607648
"ZNF205",3.600898412
"ZNF206",-2.148946164
"ZNF207",0.324758932
"ZNF208",0.131242774
"ZNF211",-0.038129406
"ZNF212",0.238020275
"ZNF213",-1.151563697
"ZNF214",-0.108146087
"ZNF215",-0.024003612
"ZNF217",1.209105039
"ZNF219",-1.371866073
"ZNF22",0.210836834
"ZNF221",0.227931488
"ZNF222",-0.093060701
"ZNF223",-0.023866243
"ZNF224",-0.041720206
"ZNF225",-0.048205371
"ZNF226",0.23420464
"ZNF227",-0.096750235
"ZNF228",-0.28609634
"ZNF229",-0.20446955
"ZNF23",-0.045805839
"ZNF230",-0.103811554
"ZNF232",0.006006697
"ZNF233",-0.059564667
"ZNF234",0.18336582
"ZNF235",-0.172964108
"ZNF236",0.299890238
"ZNF238",-0.08205161
"ZNF239",0.252191103
"ZNF24",-0.131231693
"ZNF248",0.177507471
"ZNF25",-0.012175309
"ZNF250",-0.230924304
"ZNF251",-0.064042435
"ZNF253",-0.186482327
"ZNF254",-0.000870496
"ZNF256",0.398793232
"ZNF257",-0.484779793
"ZNF26",-0.205034386
"ZNF263",0.145297926
"ZNF264",0.011232512
"ZNF266",0.374383143
"ZNF267",-0.320943281
"ZNF268",2.457871393
"ZNF271",0.36540213
"ZNF273",-0.166650663
"ZNF274",-0.245758935
"ZNF275",-0.357362149
"ZNF276",0.065770152
"ZNF277P",-0.229232634
"ZNF28",-0.229265524
"ZNF281",-0.004735146
"ZNF282",0.256355912
"ZNF283",-0.244878034
"ZNF284",-0.043487977
"ZNF286",-0.178348608
"ZNF287",0.083181812
"ZNF289",0.179837637
"ZNF292",-0.146927654
"ZNF295",-0.123967897
"ZNF3",0.189636914
"ZNF30",-0.075140257
"ZNF300",-0.202243026
"ZNF302",-0.258148207
"ZNF304",-0.164863009
"ZNF306",-0.043752366
"ZNF307",-0.269443239
"ZNF31",0.069383856
"ZNF311",-0.012071044
"ZNF317",0.215457663
"ZNF318",-0.150469612
"ZNF319",0.054730582
"ZNF32",0.005349051
"ZNF320",0.184046913
"ZNF322B",0.165911989
"ZNF323",-0.407708658
"ZNF324",0.289057265
"ZNF326",0.108890881
"ZNF329",0.047480112
"ZNF331",0.164950617
"ZNF333",-0.22165313
"ZNF334",-0.182285152
"ZNF335",-0.09547677
"ZNF337",-0.009077475
"ZNF33A",-0.097875456
"ZNF33B",0.005123167
"ZNF34",0.066757921
"ZNF341",-0.030790938
"ZNF342",-0.372661691
"ZNF343",-0.119379407
"ZNF345",0.269402767
"ZNF347",0.10863606
"ZNF35",0.113366727
"ZNF350",0.228707303
"ZNF354A",-0.183953921
"ZNF354B",-0.037291526
"ZNF354C",0.086947227
"ZNF358",0.011780848
"ZNF365",-1.331397279
"ZNF366",-0.194077395
"ZNF367",0.062714492
"ZNF37A",0.01699197
"ZNF382",-0.049448127
"ZNF383",-0.114150665
"ZNF384",0.258441864
"ZNF385",-0.346253792
"ZNF394",1.069664177
"ZNF395",1.282781736
"ZNF396",-0.017515015
"ZNF397",-0.1394352
"ZNF398",1.06428002
"ZNF404",-0.105641266
"ZNF407",-0.253599947
"ZNF408",-0.205095088
"ZNF41",-0.083308406
"ZNF410",0.043197855
"ZNF414",3.822397792
"ZNF415",-0.421696175
"ZNF416",0.055982678
"ZNF417",-0.570017345
"ZNF418",-0.124727276
"ZNF419",0.055324812
"ZNF420",-0.156519698
"ZNF423",0.184420835
"ZNF425",0.013826861
"ZNF426",0.34955787
"ZNF429",0.056198357
"ZNF43",0.030358497
"ZNF430",0.097749024
"ZNF431",0.132479354
"ZNF432",-0.287226596
"ZNF433",0.506676107
"ZNF434",-0.566354703
"ZNF435",0.076804154
"ZNF436",-0.058233483
"ZNF438",-0.027800047
"ZNF439",-0.129380987
"ZNF44",0.040939672
"ZNF440",0.005103203
"ZNF441",-0.285184621
"ZNF442",0.012862487
"ZNF444",-0.033051525
"ZNF445",0.052966128
"ZNF446",0.528697023
"ZNF447",0.666813497
"ZNF449",-0.114056725
"ZNF45",-0.17619318
"ZNF451",0.078048169
"ZNF452",-0.084973072
"ZNF454",0.034241654
"ZNF461",-0.138181288
"ZNF462",-1.529673323
"ZNF467",0.035283467
"ZNF468",-0.013786356
"ZNF469",-0.074327676
"ZNF471",-0.022913128
"ZNF473",0.075575548
"ZNF479",0.106443482
"ZNF480",1.124891417
"ZNF483",0.118239449
"ZNF484",0.061841715
"ZNF485",0.013343952
"ZNF486",0.144886415
"ZNF488",0.208761903
"ZNF490",0.272053868
"ZNF491",-0.378746535
"ZNF493",0.062542774
"ZNF496",-0.76394416
"ZNF498",-0.195399539
"ZNF500",0.148831405
"ZNF501",-0.073239708
"ZNF502",0.270606484
"ZNF503",-0.207708316
"ZNF506",0.356015381
"ZNF507",0.291690788
"ZNF508",-0.056290081
"ZNF509",-0.175730109
"ZNF510",0.082311255
"ZNF511",-0.225695755
"ZNF512",-0.33624898
"ZNF513",0.302906508
"ZNF514",-0.064097879
"ZNF516",-0.197609268
"ZNF517",-0.066172968
"ZNF518",-0.241139713
"ZNF519",-0.125970856
"ZNF521",-0.063714439
"ZNF524",-2.501111927
"ZNF525",-0.089939055
"ZNF526",0.774208296
"ZNF527",0.05210002
"ZNF528",0.053040219
"ZNF529",-0.199391716
"ZNF530",-0.026466925
"ZNF532",-0.503911284
"ZNF536",-0.043000286
"ZNF540",-0.132452417
"ZNF542",-0.289863958
"ZNF543",-0.208521782
"ZNF544",-0.435671604
"ZNF545",0.099842584
"ZNF546",0.30674598
"ZNF547",-0.130370299
"ZNF548",-0.173964875
"ZNF549",0.048751318
"ZNF551",0.021163109
"ZNF552",-0.022049209
"ZNF553",0.714261107
"ZNF554",0.08493429
"ZNF555",-0.093871161
"ZNF556",-0.051644954
"ZNF557",0.014181756
"ZNF558",-0.261006537
"ZNF559",0.14264652
"ZNF560",-0.178377902
"ZNF561",-0.197242297
"ZNF562",-0.174158789
"ZNF563",0.024688409
"ZNF564",0.062643211
"ZNF565",-0.03496618
"ZNF566",0.043655125
"ZNF567",-0.231145022
"ZNF568",0.074920609
"ZNF569",-0.171955971
"ZNF57",-0.120583931
"ZNF570",0.145613212
"ZNF571",0.094629079
"ZNF572",0.00284441
"ZNF573",0.231436943
"ZNF574",-0.734479825
"ZNF575",-0.196684645
"ZNF576",0.348408328
"ZNF577",0.05106121
"ZNF578",-0.217086534
"ZNF579",-0.573549507
"ZNF580",0.074693082
"ZNF581",0.203906169
"ZNF582",0.019629877
"ZNF583",-0.054695431
"ZNF584",-0.070046591
"ZNF585A",0.240725966
"ZNF585B",0.12477517
"ZNF586",-0.15306524
"ZNF587",-0.559449572
"ZNF588",-0.119117072
"ZNF589",0.000540758
"ZNF592",-0.723612352
"ZNF593",-0.202911699
"ZNF594",-0.155199409
"ZNF595",-0.294369653
"ZNF596",-0.001446497
"ZNF597",0.11890827
"ZNF599",-0.076785465
"ZNF600",-0.10435903
"ZNF606",-0.171512797
"ZNF607",-0.217747846
"ZNF610",-0.02935301
"ZNF613",-0.041604077
"ZNF614",-0.041897911
"ZNF615",-0.207632061
"ZNF616",-0.07231441
"ZNF618",1.001476435
"ZNF620",-0.082568882
"ZNF621",0.129223171
"ZNF623",-0.081488142
"ZNF624",-0.012309241
"ZNF625",0.001120748
"ZNF626",-0.291848845
"ZNF627",-0.162208411
"ZNF628",0.708024251
"ZNF629",0.896204026
"ZNF630",-0.142929044
"ZNF639",-0.715052658
"ZNF641",0.026766942
"ZNF642",-0.151613808
"ZNF643",0.010475182
"ZNF644",0.163755315
"ZNF646",-0.073839649
"ZNF649",0.057739589
"ZNF652",-0.115978454
"ZNF653",0.295436878
"ZNF654",-0.041779501
"ZNF655",0.599640061
"ZNF658B",0.793574905
"ZNF659",-0.040646076
"ZNF660",0.750462884
"ZNF664",0.20223753
"ZNF665",-0.086091116
"ZNF667",0.114664633
"ZNF668",0.857754688
"ZNF669",0.031293327
"ZNF670",-0.105238104
"ZNF671",0.059884918
"ZNF672",2.746115169
"ZNF673",-0.116773521
"ZNF674",-0.027351962
"ZNF675",0.062526592
"ZNF676",-0.118323342
"ZNF678",0.001773822
"ZNF680",-0.604678257
"ZNF681",0.303373552
"ZNF682",-0.01249312
"ZNF683",0.224297251
"ZNF684",-0.175297194
"ZNF687",-0.077271215
"ZNF688",1.179488007
"ZNF689",0.273676954
"ZNF69",-0.004243349
"ZNF690",0.157120737
"ZNF692",-1.600118344
"ZNF694",0.032197625
"ZNF695",-0.019464536
"ZNF696",0.246842042
"ZNF697",-0.043430372
"ZNF7",-0.187946523
"ZNF70",0.109596062
"ZNF700",0.095309337
"ZNF701",0.099678487
"ZNF702",0.280345953
"ZNF703",0.377415861
"ZNF707",0.332870189
"ZNF708",0.013111229
"ZNF709",-0.001280315
"ZNF71",0.563952553
"ZNF710",1.083972873
"ZNF711",-0.13837979
"ZNF714",0.013243361
"ZNF718",0.094731956
"ZNF720",-0.157141929
"ZNF721",-2.976864161
"ZNF738",0.100812098
"ZNF74",0.230492074
"ZNF740",0.239818618
"ZNF746",-0.256801923
"ZNF747",0.234381662
"ZNF75",-0.378967704
"ZNF750",-1.216097062
"ZNF75A",-0.125079307
"ZNF76",0.070031737
"ZNF761",-0.243807762
"ZNF764",0.374287918
"ZNF765",-0.018085614
"ZNF766",0.064180518
"ZNF768",0.482323511
"ZNF77",-0.266479195
"ZNF770",-0.043039192
"ZNF771",0.118089393
"ZNF772",0.004634217
"ZNF773",0.164169624
"ZNF775",0.143974063
"ZNF776",-0.362146456
"ZNF777",-1.734826729
"ZNF778",-0.055524889
"ZNF780A",-0.045579139
"ZNF780B",-0.483140667
"ZNF781",-0.221282303
"ZNF784",3.707959837
"ZNF785",-0.084987823
"ZNF786",-0.271307089
"ZNF787",1.094492853
"ZNF788",-0.056827045
"ZNF79",0.079878804
"ZNF790",-0.043233023
"ZNF791",0.10802682
"ZNF792",-0.247206258
"ZNF799",-0.128698372
"ZNF8",-0.025454438
"ZNF80",0.129718955
"ZNF800",-0.026828501
"ZNF808",-0.07239093
"ZNF81",0.008420302
"ZNF83",-0.235373964
"ZNF84",-0.03062125
"ZNF85",0.09715264
"ZNF91",0.079831377
"ZNF92",-0.012175294
"ZNF93",0.154267845
"ZNF96",-0.402608863
"ZNF99",-0.141192984
"ZNHIT3",0.021122179
"ZNRD1",-0.088550203
"ZP4",0.085946774
"ZPLD1",0.123674093
"ZRANB2",-0.14703977
"ZRANB3",0.050104371
"ZSCAN1",-1.273545768
"ZSCAN2",0.242604937
"ZSCAN21",-0.090940986
"ZSCAN22",-0.297296369
"ZSCAN4",0.080109795
"ZSCAN5",-0.324749136
"ZSWIM6",-1.212497812
"ZW10",-0.307192095
"ZWILCH",0.100946105
"ZWINT",0.064290006
"ZXDA",0.527182038
"ZXDC",0.155470631
"ZYX",2.519318783
"ZZZ3",-0.372394811
