"Gene","SP1"
"PLP1",-0.02558107
"PLUNC",0.211587683
"PLXDC1",0.531436255
"PLXDC2",0.194570414
"PLXNC1",0.86957304
"PMAIP1",1.059643673
"PMF1",-0.176845137
"PMFBP1",0.312110455
"PML",0.074218337
"PMM2",0.769931068
"PMP2",0.755658634
"PMP22",-0.460346393
"PMS2",0.138607783
"PMS2L2",-0.089016663
"PMS2L5",0.16829301
"PNKP",-0.232323211
"PNMA2",0.114925409
"PNN",-0.045069504
"PNPLA3",0.462996494
"PNPLA4",0.054205899
"PNPO",0.061240803
"PNPT1",-0.138994694
"PNRC1",-1.127978912
"PNRC2",0.739924764
"POF1B",1.840966006
"POFUT1",0.126523883
"POGK",-0.745922779
"POGZ",-0.117979423
"POLA1",-2.066881862
"POLA2",5.9092914
"POLD1",-0.110083928
"POLD3",1.009915924
"POLDIP3",-0.001896183
"POLE",-0.092930279
"POLH",0.289591337
"POLI",0.476471621
"POLQ",-0.135865667
"POLR1D",-0.389564476
"POLR2A",0.387889619
"POLR2C",4.596160656
"POLR2I",-0.174365294
"POLR2J2",0.604421392
"POLR2K",-0.011884653
"POLR2L",-0.12547759
"POLR3C",-0.326103903
"POLR3E",0.251104567
"POLR3F",-0.663893843
"POLR3G",-0.009809016
"POLR3K",0.186573516
"POM121",-0.001345385
"POMC",0.412615191
"POMGNT1",-1.649385578
"POMZP3",0.063454086
"POP5",-1.600175166
"POPDC3",-0.252893204
"PORCN",-0.432639871
"POSTN",0.070857097
"POU1F1",0.32797512
"POU2AF1",0.009784502
"POU2F1",-0.073056103
"POU2F2",-0.121254003
"POU2F3",0.396782312
"POU3F1",0.223554347
"POU3F2",0.682556892
"POU3F3",-4.34001345
"POU3F4",0.03371213
"POU4F1",0.141774471
"POU4F2",-0.096891153
"POU4F3",0.671536483
"POU5F1",0.120558801
"POU6F1",0.198481936
"POU6F2",-0.181973845
"PPA2",0.206386495
"PPAN",-0.169520963
"PPAPDC1A",0.230944435
"PPAPDC1B",0.641148562
"PPARA",0.384940694
"PPARBP",-0.428907702
"PPARD",0.232872394
"PPARG",0.316171982
"PPARGC1A",0.209088224
"PPARGC1B",0.56349138
"PPCDC",-0.211130452
"PPCS",-0.591489994
"PPFIA2",0.046692612
"PPFIBP1",0.135482458
"PPFIBP2",-0.365727093
"PPIB",-0.090329412
"PPID",-1.973212455
"PPIE",1.565879041
"PPIF",0.025558258
"PPIL1",0.004634866
"PPL",-0.082518352
"PPM1A",0.009976483
"PPM1F",0.774801602
"PPME1",0.01990487
"PPP1CB",-2.219652694
"PPP1CC",0.144893353
"PPP1R12B",0.32345612
"PPP1R13L",-0.21515791
"PPP1R14A",-0.287165969
"PPP1R14C",1.257022658
"PPP1R15A",0.986901827
"PPP1R15B",0.024428409
"PPP1R1B",-0.280677125
"PPP1R3B",0.334432405
"PPP1R7",0.098223556
"PPP1R8",-0.239941411
"PPP1R9A",0.384377575
"PPP2CA",0.547681315
"PPP2R1A",0.581107629
"PPP2R1B",-1.009214135
"PPP2R2B",-0.639051891
"PPP2R2C",0.16906725
"PPP2R3A",-0.282505197
"PPP2R5B",2.287882589
"PPP2R5D",0.338721688
"PPP3CA",-0.108144354
"PPP3CC",1.968847092
"PPP4R1",-0.356759214
"PPP6C",-0.044874264
"PPRC1",-0.229888276
"PPTC7",-2.549282826
"PPY2",0.213655913
"PQBP1",0.109643816
"PQLC3",-0.563430297
"PRAM1",0.115135488
"PRAME",0.470449604
"PRC1",0.515360713
"PRCP",-0.516295081
"PRDM1",0.379315937
"PRDM10",-0.395321349
"PRDM12",-0.065502007
"PRDM13",0.054770963
"PRDM14",0.380097916
"PRDM16",0.606575136
"PRDM2",0.047884357
"PRDM4",-0.485593176
"PRDM5",0.187450749
"PRDM6",-0.204514206
"PRDM7",-0.01023685
"PRDM8",0.286332145
"PRDM9",0.780727134
"PRDX2",0.245862362
"PRDX3",0.37957945
"PRDX6",-0.158734383
"PREB",-0.043249122
"PREI3",-0.886025808
"PRELP",0.081177602
"PREPL",-0.129434838
"PRH1",0.017158095
"PRIC285",0.076519078
"PRICKLE1",-0.12351746
"PRICKLE2",-0.073294666
"PRIM1",-0.146638817
"PRIM2A",-0.49051865
"PRKAB1",0.070383949
"PRKAB2",0.249907192
"PRKACB",0.273189032
"PRKAG2",2.191630129
"PRKAR1A",0.059204173
"PRKCA",0.338712398
"PRKCB1",-0.126536145
"PRKCD",-1.519976184
"PRKCDBP",0.653197551
"PRKCH",-1.539028515
"PRKCI",2.282242049
"PRKCZ",-0.245410936
"PRKD3",-0.287491987
"PRKRA",-0.577508179
"PRKX",0.02004693
"PRMT1",-0.073749047
"PRMT2",0.438450211
"PRMT3",-0.392917067
"PRMT5",0.339121392
"PRMT6",-0.387480659
"PRMT7",-0.316115359
"PRND",-0.011883126
"PRO1073",0.419310396
"PROK2",-0.050938293
"PROP1",2.028620464
"ProSAPiP1",0.413259568
"PROX1",-0.01259049
"PRPF19",0.029919464
"PRPF4B",-0.032652644
"PRPF6",-0.126909409
"PRPS1L1",-0.300607558
"PRPSAP1",0.312628556
"PRR4",0.191940231
"PRRG4",0.389757919
"PRRX1",0.87801745
"PRRX2",0.142502776
"PRSS1",0.666022923
"PRSS16",0.312266598
"PRSS2",-0.191172882
"PRSS22",0.569208278
"PRSS23",2.324319689
"PRSS3",-0.836807113
"PRSS33",0.134027693
"PRX",-0.118015792
"PSAT1",-0.616874378
"PSCD2",-0.284481345
"PSD3",-0.312173673
"PSD4",-0.076849728
"PSG6",0.238374387
"PSG7",0.147092744
"PSG9",0.241339697
"PSIP1",-0.286520465
"PSMA3",0.209881694
"PSMA8",0.306774881
"PSMB4",-0.074487512
"PSMB9",-0.472316574
"PSMC2",0.139011798
"PSMC3IP",-0.961294162
"PSMC5",0.296137212
"PSMD11",0.203952848
"PSMD2",-0.036959036
"PSMD9",0.001597419
"PSME1",0.049792003
"PSME2",0.060088841
"PSME3",-2.002327486
"PSMF1",-1.821090887
"PSPC1",0.353747064
"PSRC1",2.154043967
"PTAFR",-0.211218794
"PTBP1",-0.407533024
"PTCD1",-0.110622981
"PTDSR",2.040992627
"PTEN",-0.781482931
"PTF1A",0.328277036
"PTGER1",0.100267143
"PTGER4",-0.713823572
"PTGES",-0.238052003
"PTGES2",0.184304705
"PTGS1",0.22833264
"PTGS2",2.147851292
"PTH",0.908230249
"PTHB1",0.099987797
"PTHLH",-1.854504394
"PTK2B",0.598704474
"PTOV1",0.800102594
"PTP4A1",-0.254201096
"PTP4A2",-0.797793566
"PTPN1",0.879825553
"PTPN11",0.219765861
"PTPN13",0.143063233
"PTPN18",0.033755753
"PTPN23",0.044341067
"PTPN6",0.091032542
"PTPRA",3.250987006
"PTPRB",-0.560033916
"PTPRCAP",-0.279400514
"PTPRE",0.496554935
"PTPRN",0.224328897
"PTPRS",0.110720401
"PTPRU",0.100211488
"PTPRZ1",0.01757847
"PTRF",-0.056573103
"PTS",0.363397953
"PUM1",1.243099503
"PUM2",-0.246951592
"PURA",-0.671012198
"PURB",0.626877036
"PUS1",-0.026262337
"PUS7",-0.355289407
"PVR",-0.103974506
"PVRL2",-0.418562232
"PVRL3",0.241659872
"PVRL4",0.258504696
"PWP2",1.12927495
"PXMP2",-0.371191409
"PYCARD",0.415209572
"PYCR1",0.658432254
"PYCR2",0.159996097
"PYDC1",-0.094294023
"PYGB",0.200742398
"PYGM",0.901164712
"PYHIN1",0.230439044
"QKI",0.142498086
"QPRT",0.151195836
"QRICH2",0.104502162
"QSER1",-0.153778746
"QTRTD1",-1.016042542
"RAB11FIP1",-0.492556015
"RAB11FIP2",0.035308155
"RAB14",-2.677791829
"RAB18",2.60960968
"RAB24",-0.432018495
"RAB25",-0.133572624
"RAB27B",0.059129161
"RAB31",0.998194526
"RAB34",-0.000754641
"RAB3D",0.093977587
"RAB3GAP1",-1.2437068
"RAB3IP",5.211419064
"RAB40B",0.035493494
"RAB5A",1.286903328
"RAB6A",4.873090883
"RAB6C",-0.924779049
"RAB7L1",-0.157802596
"RAB9",-0.126580832
"RABAC1",-0.19573176
"RABEP2",0.801993626
"RABGAP1",0.873916562
"RABGAP1L",0.725864257
"RABIF",0.229235439
"RAD1",-0.380352823
"RAD21",0.154886241
"RAD23B",3.831940247
"RAD51",-0.094540686
"RAD51AP1",-0.500164375
"RAD54B",-0.336166532
"RAD54L",-0.50274188
"RAE1",-0.91222931
"RAET1E",1.278194977
"RAGE",-0.147960763
"RAI14",-0.852741711
"RAI16",0.083334536
"RALA",0.528439472
"RALGPS1",0.302608807
"RAMP3",-0.015017447
"RAN",-1.103638928
"RANBP17",-0.241764822
"RANBP9",0.020427341
"RAP2A",-0.338356044
"RAP2B",0.017787203
"RAP2C",-0.464418789
"RAPGEF1",0.099635184
"RAPGEF2",-0.275363106
"RAPGEF3",0.347376993
"RAPGEF4",0.185194921
"RAPGEFL1",0.729831436
"RAPH1",0.00740531
"RARA",0.301117283
"RARB",0.602120933
"RARG",-3.807946696
"RASA1",-2.187370819
"RASA2",0.140811614
"RASA4",-0.001497701
"RASAL2",-2.061419793
"RASD1",0.230619196
"RASGEF1A",-0.069802152
"RASGEF1B",-0.089796021
"RASGRF1",-0.16608144
"RASL11A",0.249090517
"RASSF1",0.151195407
"RASSF7",-0.459302786
"RASSF8",0.006327105
"RAX",0.123004824
"RAXL1",-0.244158941
"RB1",0.060935146
"RB1CC1",-2.223105401
"RBAK",-0.060601123
"RBBP4",0.95067792
"RBBP5",0.06816183
"RBBP6",0.115697094
"RBBP7",0.042937115
"RBBP8",-0.156701764
"RBL1",-0.055292579
"RBL2",-0.10459272
"RBM10",-0.15520231
"RBM14",0.112737529
"RBM15",0.208808677
"RBM15B",0.078900014
"RBM16",-0.754467667
"RBM19",1.12649973
"RBM24",0.187214924
"RBM25",-0.904907546
"RBM26",-0.154695806
"RBM28",0.667240985
"RBM3",0.332025037
"RBM39",0.142812726
"RBM5",-0.100806867
"RBM9",0.493473821
"RBMX",-1.033686373
"RBP1",0.022526701
"RBPMS",-0.531201688
"RBPSUH",-0.318448597
"RBPSUHL",0.863831349
"RCBTB1",-1.331098233
"RCE1",-0.043191211
"RCN3",0.651554559
"RCOR1",0.575230369
"RCOR2",0.929597994
"RCOR3",0.168717874
"RDBP",0.113742552
"RDH12",-1.732826142
"RDH13",-0.18475853
"REC8L1",0.282662536
"RECQL",-7.851438179
"REEP1",0.154517398
"REEP5",0.507057628
"REG1A",0.014030517
"REL",-0.084217802
"RELA",-0.196820939
"RELB",0.023628654
"REM1",0.464823576
"REPS2",-0.096139538
"RERE",0.174841348
"REST",0.21982187
"RET",-0.093261994
"REV1",0.220213024
"REV3L",0.104920433
"REXO2",0.046023045
"REXO4",0.442729822
"RFC1",-2.328556203
"RFC3",-0.271899253
"RFC4",0.350928836
"RFC5",1.027133659
"RFPL2",0.242043755
"RFX1",0.061090811
"RFX2",0.392892535
"RFX3",0.273536685
"RFX4",0.881795302
"RFX5",-0.561259156
"RFXANK",-0.07461059
"RFXAP",0.036236904
"RFXDC1",0.158769764
"RFXDC2",0.822149652
"RGL2",0.314259683
"RGMB",-0.929962534
"RGNEF",0.189576032
"RGS12",1.86631597
"RGS2",-0.510722615
"RGS20",-1.961061446
"RGSL1",0.213664224
"RHBDL2",3.099388234
"RHEB",-0.412783467
"RHEBL1",-0.174677007
"RHOA",1.247282707
"RHOB",0.051471274
"RHOBTB3",-0.094480717
"RHOD",-0.312848898
"RHOF",0.063695577
"RHOG",-1.378405149
"RHOH",0.15307504
"RHOJ",0.861088057
"RHOQ",1.05415042
"RHOT1",-0.199022787
"RIC8A",-0.06835235
"RICTOR",-3.792528293
"RIMS2",0.806950286
"RIN1",-0.01596866
"RIN2",-0.337268033
"RIN3",0.066318651
"RING1",1.002241203
"RIOK1",-1.978299187
"RIPK1",0.401678468
"RIPK2",0.283940063
"RIPK4",-0.198831642
"RIPK5",-0.223031352
"RKHD2",-0.059485998
"RKHD3",-0.146751037
"RLF",-0.414103816
"RLN1",0.183752182
"RMI1",0.10372747
"RNASE1",0.336412564
"RNASE7",1.072307705
"RNASE8",0.142554898
"RNASEH2A",0.182427676
"RNASEH2B",-0.921652626
"RNASET2",-0.529588918
"RND3",-0.209450625
"RNF10",-0.016391792
"RNF11",0.035480135
"RNF12",0.344208126
"RNF121",-0.166990341
"RNF126",-0.110221253
"RNF128",-0.609353672
"RNF13",-0.084376233
"RNF139",-0.755096229
"RNF14",-3.890362169
"RNF141",-0.318804954
"RNF144",-0.058153084
"RNF146",0.177699101
"RNF152",-0.018427943
"RNF169",-0.177631777
"RNF170",0.580655236
"RNF182",-0.117034601
"RNF187",-3.43485165
"RNF2",-0.078454271
"RNF20",0.42437332
"RNF24",0.010366867
"RNF34",2.265385205
"RNF39",0.876087193
"RNF4",1.240355131
"RNF44",-0.463118798
"RNF5",0.860629184
"RNF6",0.746372701
"RNGTT",-0.093745399
"RNPEP",-0.304883329
"RNPS1",0.401275163
"ROBO1",-1.113218601
"ROCK2",0.125601352
"ROR1",-0.086433262
"ROR2",0.230980719
"RORA",0.788897041
"RORB",0.326688357
"RORC",-0.193457698
"ROS1",0.964227063
"RP11-125A7.3",-0.01681864
"RP11-130N24.1",-0.012354882
"RP11-217H1.1",-0.174963129
"RP11-298P3.3",0.705106314
"RP11-321G1.2",0.107987791
"RP11-35N6.1",0.286282828
"RP11-529I10.4",-0.643594245
"RP11-54H7.1",0.295871732
"RP11-82K18.3",-0.596838787
"RP11-93B10.1",-0.349931487
"RP2",1.392181043
"RP5-1022P6.2",0.112374661
"RP5-860F19.3",0.301734022
"RP5-875H10.1",0.13774378
"RPA2",-0.093528774
"RPA3",-0.364144278
"RPAIN",-0.150724541
"RPE",1.046588644
"RPGR",0.197485767
"RPH3AL",0.031332666
"RPIA",0.259927079
"RPL14",-0.051594903
"RPL17",0.163915815
"RPL22",0.095646477
"RPL27A",-0.068479995
"RPL29",-0.040686358
"RPL31",-0.05252182
"RPL32P3",0.204345225
"RPL35",-0.014356131
"RPL37",-0.091122955
"RPL3L",0.296091116
"RPL5",0.040320458
"RPL6",-0.098854531
"RPL8",-0.010305873
"RPLP1",-0.093673725
"RPN1",0.00995887
"RPP40",0.076068275
"RPRC1",-0.134084975
"RPS13",0.00869544
"RPS14",-0.081509169
"RPS18",-0.063826367
"RPS2",-0.031053671
"RPS21",-0.029373144
"RPS27A",-0.073458286
"RPS29",-0.043773082
"RPS3A",-0.038241515
"RPS4Y1",0.069217499
"RPS4Y2",0.068136418
"RPS5",-0.025326693
"RPS6",-0.062713949
"RPS6KA1",0.567639873
"RPS6KA2",-1.723663267
"RPS6KA4",0.499794324
"RPS6KA5",0.874789367
"RPS6KL1",0.008820384
"RPTN",1.603830715
"RQCD1",0.310890619
"RRAGA",-0.151152198
"RRAGC",0.684859436
"RRM2",-1.486768453
"RRM2B",-0.364543758
"RRN3",-0.245220138
"RRS1",0.242672847
"RS1",0.472228179
"RSAD1",-0.079259231
"RSC1A1",-0.025439313
"RSF1",1.014225787
"RSHL2",0.52962955
"RSNL2",-0.366716374
"RTCD1",0.180364369
"RTEL1",-0.027414276
"RTN2",0.084176912
"RTN4",0.33493603
"RTP4",0.217312942
"RTTN",-3.642018072
"RUNDC2A",0.296177089
"RUNDC2B",0.299981825
"RUNDC2C",0.330676884
"RUNX1",-4.262628313
"RUNX1T1",0.86665583
"RUNX2",0.249288059
"RUNX3",0.056126376
"RUTBC1",0.145898412
"RUTBC3",-0.156942764
"RUVBL1",0.078154118
"RUVBL2",0.007004875
"RWDD4A",-0.313575944
"RXFP3",0.236828422
"RXRA",0.973045749
"RXRB",0.886656173
"RXRG",0.914390391
"RYBP",-0.181738998
"S100A1",0.374390679
"S100A10",-0.113737604
"S100A11",-0.104182018
"S100A12",0.347923208
"S100A13",-0.045308518
"S100A14",-0.105990215
"S100A16",-0.072419615
"S100A2",-0.054101595
"S100A3",-0.725130289
"S100A4",0.477694426
"S100A5",0.350482655
"S100A6",0.203462269
"S100A7",-0.461573457
"S100A7A",0.144847289
"S100A8",-0.129368536
"S100A9",-0.248213153
"S100P",-0.028321137
"S100PBP",0.104578179
"SAA3P",0.500613983
"SAA4",0.58475842
"SAFB",-2.474719165
"SAFB2",0.132786421
"SALL1",0.065004046
"SALL2",0.026772337
"SALL3",-0.121659302
"SALL4",0.440943852
"SAMD1",0.70268853
"SAMD10",0.578434095
"SAMD9",0.85298014
"SAMD9L",3.691274725
"SAP130",0.092432017
"SAP18",0.099916618
"SAP30",2.128462602
"SAP30BP",-0.628665094
"SAP30L",0.691659618
"SARM1",0.272276596
"SARS",-0.155657111
"SART2",-0.027548529
"SASH1",-0.93778465
"SAT2",-0.241080903
"SATB1",0.603798703
"SATB2",0.179808161
"SAV1",-0.110972141
"SBDS",0.576525084
"SBF2",0.03639245
"SBNO2",0.156417032
"SC4MOL",1.297222828
"SCAMP1",-0.393469724
"SCAMP3",0.396654455
"SCAND1",-0.730436725
"SCAND2",0.125428704
"SCAP",-0.04941015
"SCARF1",0.084334507
"SCCPDH",0.770069285
"SCD5",0.108669857
"SCEL",-0.374672313
"SCFD1",0.16808688
"SCFD2",-1.297884939
"SCG5",-0.94153361
"SCGB1A1",0.35101372
"SCGB2A2",0.183447855
"SCLT1",-0.008270094
"SCMH1",-0.02256165
"SCML1",-0.456881365
"SCML2",0.099452937
"SCML4",0.802127132
"SCN1B",0.50984087
"SCN4B",0.327308872
"SCNN1A",-0.126693301
"SCNN1D",0.658138125
"SCPEP1",-0.837243647
"SCRT1",0.101088547
"SCRT2",-1.116931194
"SCTR",0.837510235
"SCUBE1",0.450824907
"SCUBE3",0.560161813
"SCYL1",-0.215046088
"SDC1",-0.034356744
"SDC2",0.153573512
"SDCBP2",-1.766061343
"SDF2",-0.604647286
"SDF2L1",-0.064772195
"SDHA",0.174237299
"SDHALP2",0.532565781
"SDHB",0.145751893
"SDHC",0.99596648
"SDHD",0.190832983
"SDK1",0.7599042
"SEC11C",0.110775707
"SEC14L1",0.107105138
"SEC14L2",0.318493608
"SEC22C",0.853841856
"SEC23B",0.692950103
"SEC24B",-0.303803216
"SEC24C",0.107043918
"SEC24D",-0.119189552
"SEC31B",0.117550865
"SEC61A1",-0.043987252
"SEC63",0.178764217
"SECISBP2",0.364256093
"SEL1L",0.198131857
"SELPLG",0.761160932
"SELS",0.218341222
"SEMA3A",-0.231364204
"SEMA3C",2.251240343
"SEMA3D",0.881770709
"SEMA3F",-0.022169269
"SEMA4C",-0.072470931
"SEMA5A",1.073541309
"SEMA6B",0.566120657
"SEMA7A",0.172442333
"SEMG1",0.380080786
"SENP6",0.122861623
"SENP7",0.009270086
"SEPHS2",-0.321117275
"SEPP1",-0.213679996
"SERBP1",-2.949983727
"SERGEF",-1.365409733
"SERINC3",-0.365068305
"SERPINA1",-0.122173575
"SERPINB1",-0.618751394
"SERPINB13",0.073808848
"SERPINB2",-0.208666787
"SERPINB3",-0.222436456
"SERPINB4",-0.291824005
"SERPINB6",0.94272088
"SERPINB7",-0.495473624
"SERPINB8",0.166950913
"SERPINB9",0.079081163
"SERPIND1",0.396186934
"SERPINE2",-1.127535946
"SERPINF1",0.015823564
"SERTAD1",-0.585586407
"SERTAD2",0.146805171
"SERTAD3",0.140116427
"SERTAD4",-0.672379984
"SESN1",0.465064456
"SESN3",0.12678285
"SETBP1",0.199162872
"SETD1A",0.10981178
"SETD1B",-0.183562407
"SETD2",0.222346857
"SETD3",0.133894555
"SETD7",-0.747644296
"SETD8",-0.375524124
"SETDB1",0.243408331
"SETX",0.077307237
"SF1",0.133657462
"SFMBT1",0.084939022
"SFMBT2",-0.146773763
"SFPQ",-0.591352811
"SFRS12",-0.328331155
"SFRS15",0.013266578
"SFRS6",-2.31460282
"SFRS9",0.269667422
"SFXN2",-0.234253222
"SFXN3",-1.157053428
"SGCB",-1.01523273
"SGIP1",0.300243554
"SGK",0.138707211
"SGK2",0.416664281
"SGK3",-0.11283469
"SGOL1",-0.308744229
"SGPL1",0.17954469
"SGPP2",-0.010211966
"SGSH",-2.673465251
"SH2B1",-0.081494165
"SH2B3",-0.188116428
"SH2D3A",-0.344078763
"SH2D3C",0.334918342
"SH2D4A",0.251362256
"SH2D5",-0.259222656
"SH3BP1",0.020364974
"SH3BP4",-0.422261367
"SH3D19",-0.579612647
"SH3KBP1",-0.161837658
"SH3PXD2B",0.116154498
"SH3RF1",0.105754792
"SH3TC2",0.8011099
"SH3YL1",1.818789064
"SHB",-0.07790981
"SHC1",0.089920596
"SHC4",0.00394818
"SHCBP1",-0.874245533
"SHF",-0.525536533
"SHH",0.170619121
"SHMT2",-0.062107493
"SHOX",0.509903352
"SHOX2",-0.177972027
"SHROOM1",-0.184025956
"SIAH1",0.199079636
"SIAH2",0.676607407
"SIAHBP1",0.070096142
"SIDT2",-0.202810018
"SIGIRR",-0.682114652
"SIGLEC1",0.367665955
"SIGLEC7",1.146033749
"SIGLEC8",-0.109398605
"SIM1",0.069493392
"SIM2",-0.024063222
"SIN3A",0.690302852
"SIRPB1",0.029747649
"SIRT1",-0.207497042
"SIRT2",-1.473543784
"SIRT3",0.466969779
"SIRT4",0.013869934
"SIRT5",-0.170112273
"SIRT6",0.156841758
"SIRT7",-0.92214822
"SIVA1",-0.095325667
"SIX1",0.172225226
"SIX2",-0.06833083
"SIX3",0.592925858
"SIX4",-0.390676677
"SIX5",1.13723094
"SIX6",0.248167839
"SKAP1",0.74925014
"SKAP2",0.024371118
"SKI",0.214508699
"SKIL",0.784942792
"SKP2",0.222613934
"SLA/LP",0.157539989
"SLA2",0.664090715
"SLBP",0.247810443
"SLC10A4",0.147692566
"SLC10A7",0.105710009
"SLC11A1",0.190500905
"SLC12A6",0.228594589
"SLC13A4",0.634281975
"SLC15A2",0.067395314
"SLC16A10",-0.014917738
"SLC16A3",0.397814555
"SLC16A4",-0.059098272
"SLC16A5",0.122315298
"SLC16A9",-0.869171312
"SLC17A7",0.532285971
"SLC1A1",0.274486274
"SLC1A3",-1.393491559
"SLC1A4",0.245839147
"SLC20A1",0.179107222
"SLC20A2",-0.269330953
"SLC22A11",0.284710875
"SLC22A15",-0.275086943
"SLC22A17",-0.067756335
"SLC22A4",0.438966034
"SLC23A2",-0.199971597
"SLC24A3",0.430710356
"SLC24A6",-0.300023969
"SLC25A1",0.617658982
"SLC25A13",-2.657237742
"SLC25A16",-0.487688165
"SLC25A20",0.132899054
"SLC25A23",-1.007008165
"SLC25A25",-0.326442171
"SLC25A37",0.025142395
"SLC25A38",0.027829561
"SLC25A4",-0.26417851
"SLC25A40",-0.272692752
"SLC25A41",0.140450583
"SLC25A6",0.0307575
"SLC26A10",0.183415529
"SLC26A2",-0.259466782
"SLC27A3",-0.517017251
"SLC2A1",-0.273284389
"SLC2A12",0.110238959
"SLC2A3",-0.279612244
"SLC2A4",-0.214130261
"SLC2A4RG",0.657157093
"SLC30A1",1.570776232
"SLC30A4",-0.077574329
"SLC30A9",-0.299762623
"SLC33A1",-0.455758886
"SLC35A1",-1.119700423
"SLC35A2",-0.240174624
"SLC35B1",-0.489894903
"SLC35B2",0.640272534
"SLC35B4",-0.300196156
"SLC35D2",-0.624206425
"SLC35E3",-0.426200605
"SLC35E4",-0.119369376
"SLC36A1",0.045745117
"SLC37A3",0.597089308
"SLC38A2",3.051824876
"SLC38A5",0.099091278
"SLC39A11",-0.93420711
"SLC39A3",0.337001527
"SLC39A6",6.01664915
"SLC39A8",1.38710548
"SLC39A9",0.111185745
"SLC43A1",0.062534822
"SLC43A2",1.154591408
"SLC43A3",-1.919440903
"SLC44A3",-0.959650483
"SLC4A4",0.066885424
"SLC4A8",0.600129565
"SLC5A1",0.168620601
"SLC5A2",-0.425749887
"SLC5A3",1.420334172
"SLC5A6",3.686631465
"SLC6A14",-0.029978393
"SLC6A15",-0.457723601
"SLC6A18",0.213115583
"SLC6A8",-0.783882767
"SLC7A10",-0.017340201
"SLC7A11",0.280481849
"SLC7A2",0.296276804
"SLC7A5",0.280306579
"SLC7A6",0.540325779
"SLC7A8",-0.017900803
"SLC8A1",0.174446459
"SLC8A2",1.494241572
"SLC9A3",0.289626276
"SLC9A3R1",-0.030111952
"SLC9A5",0.153735229
"SLC9A9",-0.370923872
"SLCO1A2",0.226358764
"SLCO2B1",0.127050371
"SLCO3A1",-0.287926486
"SLCO4A1",0.55353815
"SLCO4C1",0.007474612
"SLCO5A1",0.220776186
"SLFN11",-0.471839227
"SLFN5",0.300403974
"SLITRK6",-0.341768832
"SLPI",-0.406868186
"SLTM",0.418248095
"SLURP1",0.078823227
"SMAD1",-0.487964338
"SMAD2",0.367404491
"SMAD3",-2.236238959
"SMAD4",-0.104366798
"SMAD5",0.257354221
"SMAD6",0.179119738
"SMAD7",-0.021763366
"SMAD9",0.062913448
"SMARCA1",-4.146824294
"SMARCA2",0.723025759
"SMARCA4",-0.217654759
"SMARCA5",-0.473140781
"SMARCAD1",0.154492021
"SMARCAL1",0.005865447
"SMARCB1",-0.511802415
"SMARCC1",4.225284842
"SMARCC2",-0.059946143
"SMARCD1",0.02294201
"SMARCD2",1.200277038
"SMARCD3",0.020311424
"SMC1A",-4.093332548
"SMC6",-0.297816582
"SMCP",0.397169746
"SMCR7L",-0.117133484
"SMG5",-6.079261822
"SMO",-0.27886937
"SMPDL3A",-0.166555015
"SMPDL3B",0.086396499
"SMURF1",-0.262904627
"SMURF2",-0.344454252
"SMYD1",0.511128421
"SMYD3",-0.258866509
"SMYD4",0.913340968
"SMYD5",-0.013867442
"SNAG1",0.288150864
"SNAI2",0.620350693
"SNAP23",-1.017902003
"SNAPC1",0.567328403
"SNAPC2",-1.021176752
"SNAPC3",-0.14094002
"SNAPC4",0.123330733
"SNAPC5",-3.349594024
"SNCB",0.295651867
"SND1",-0.081457156
"SNF1LK",-0.508603999
"SNF8",0.17966362
"SNFT",0.027082159
"SNHG8",-0.77048329
"SNIP1",-0.314281211
"SNORD22",-0.54955963
"SNPH",-0.213780967
"SNRK",0.199421141
"SNRPA",-0.610039065
"SNRPD2",-0.035240782
"SNRPN",0.013522036
"SNTB2",-2.109721032
"SNURF",-0.099389864
"SNW1",0.064751288
"SNX1",0.361553862
"SNX11",1.040528171
"SNX17",-0.179618396
"SNX4",-0.552283995
"SNX6",-0.07522652
"SNX9",0.07292805
"SOAT1",1.271320407
"SOCS1",0.034717476
"SOCS2",3.174274789
"SOCS3",0.038527843
"SOCS5",-0.221797462
"SOD2",0.414594506
"SOHLH1",1.223876001
"SOHLH2",0.03464475
"SORBS1",0.006397411
"SORBS3",2.72900264
"SORT1",-0.443330187
"SOS1",-0.009242349
"SOX1",0.207225746
"SOX10",-0.165965424
"SOX11",-0.356433461
"SOX12",0.391411154
"SOX13",0.076500914
"SOX14",0.011056149
"SOX15",-0.119231489
"SOX17",-0.132579985
"SOX18",1.438733535
"SOX2",0.538932118
"SOX21",0.30064358
"SOX3",-0.52588998
"SOX30",0.193241063
"SOX4",-0.947818436
"SOX5",-0.001988546
"SOX6",0.038023345
"SOX7",-0.076426136
"SOX8",0.103338614
"SOX9",-2.017874397
"SP1",-0.364264459
"SP100",0.059203716
"SP110",-1.385684373
"SP2",0.029248922
"SP3",0.435970798
"SP5",0.099833826
"SP7",0.399206765
"SPA17",-3.093104135
"SPAG1",-0.395520019
"SPAG16",2.110616247
"SPAG6",0.01866057
"SPAM1",0.393657937
"SPATA17",0.277170202
"SPATA18",0.367720841
"SPATA20",-0.391271479
"SPATA5L1",-3.298501876
"SPATA6",0.149350813
"SPATA7",0.241825928
"SPATS2",0.082395501
"SPBC25",1.605786145
"SPCS2",-0.031530404
"SPCS3",0.05013227
"SPDEF",0.499810989
"SPEN",0.317578662
"SPG21",0.022290625
"SPG7",0.018291921
"SPHAR",0.139806684
